variant,coin,entry_ts,direction,tag,pnl_pct,pnl_usd,win
R1_hold_12h_x1,DOT,2025-07-31 09:00:00+00:00,SHORT,ORIG,2.5,62.5,True
R1_hold_12h_x1,DOT,2025-08-03 08:00:00+00:00,SHORT,ORIG,-1.5,-37.5,False
R1_hold_12h_x1,DOT,2025-08-03 18:00:00+00:00,SHORT,ORIG,-1.5,-37.5,False
R1_hold_12h_x1,DOT,2025-10-04 11:00:00+00:00,LONG,ORIG,-1.5,-37.5,False
R1_hold_12h_x1,DOT,2025-10-04 16:00:00+00:00,LONG,RE,1.5,37.5,True
R1_hold_12h_x1,DOT,2025-10-04 16:00:00+00:00,LONG,ORIG,1.5,37.5,True
R1_hold_12h_x1,DOT,2025-10-10 13:00:00+00:00,SHORT,ORIG,0.0,0.0,False
R1_hold_12h_x1,DOT,2025-10-12 16:00:00+00:00,SHORT,ORIG,-1.5,-37.5,False
R1_hold_12h_x1,DOT,2025-10-19 14:00:00+00:00,SHORT,ORIG,2.0,50.0,True
R1_hold_12h_x1,DOT,2025-10-19 17:00:00+00:00,SHORT,ORIG,2.0,50.0,True
R1_hold_12h_x1,DOT,2025-10-19 20:00:00+00:00,SHORT,ORIG,2.0,50.0,True
R1_hold_12h_x1,DOT,2025-11-08 16:00:00+00:00,LONG,ORIG,1.5,37.5,True
R1_hold_12h_x1,DOT,2025-11-20 08:00:00+00:00,SHORT,ORIG,-1.5,-37.5,False
R1_hold_12h_x1,DOT,2025-11-20 13:00:00+00:00,SHORT,RE,1.5,37.5,True
R1_hold_12h_x1,DOT,2025-11-20 13:00:00+00:00,SHORT,ORIG,1.5,37.5,True
R1_hold_12h_x1,DOT,2025-12-13 09:00:00+00:00,SHORT,ORIG,2.0,50.0,True
R1_hold_12h_x1,DOT,2025-12-18 15:00:00+00:00,SHORT,ORIG,5.0,125.0,True
R1_hold_12h_x1,DOT,2025-12-19 16:00:00+00:00,SHORT,ORIG,0.0,0.0,False
R1_hold_12h_x1,DOT,2026-01-26 14:00:00+00:00,SHORT,ORIG,0.0,0.0,False
R1_hold_12h_x1,DOT,2026-02-01 08:00:00+00:00,SHORT,ORIG,0.0,0.0,False
R1_hold_12h_x1,DOT,2026-02-02 17:00:00+00:00,SHORT,ORIG,2.0,50.0,True
R1_hold_12h_x1,DOT,2026-02-06 17:00:00+00:00,SHORT,ORIG,2.0,50.0,True
R1_hold_12h_x1,DOT,2026-02-07 21:00:00+00:00,SHORT,ORIG,1.5,37.5,True
R1_hold_12h_x1,DOT,2026-04-24 08:00:00+00:00,SHORT,ORIG,-1.5,-37.5,False
R1_hold_12h_x1,DOT,2026-04-24 13:00:00+00:00,SHORT,RE,-1.5,-37.5,False
R1_hold_12h_x1,DOT,2026-04-24 13:00:00+00:00,SHORT,ORIG,-1.5,-37.5,False
R1_hold_12h_x1,DOT,2026-05-09 15:00:00+00:00,LONG,ORIG,1.5,37.5,True
R1_hold_12h_x1,DOT,2026-06-07 08:00:00+00:00,SHORT,ORIG,2.0,50.0,True
R1_hold_12h_x1,DOT,2026-06-22 13:00:00+00:00,SHORT,ORIG,0.0,0.0,False
R1_hold_12h_x1,DOT,2026-06-25 07:00:00+00:00,SHORT,ORIG,1.5,37.5,True
R1_hold_12h_x1,DOT,2026-06-26 16:00:00+00:00,SHORT,ORIG,1.5,37.5,True
R1_hold_12h_x1,SUI,2024-07-21 07:00:00+00:00,LONG,ORIG,1.5,37.5,True
R1_hold_12h_x1,SUI,2024-07-26 08:00:00+00:00,SHORT,ORIG,0.0,0.0,False
R1_hold_12h_x1,SUI,2024-08-04 10:00:00+00:00,SHORT,ORIG,1.5,37.5,True
R1_hold_12h_x1,SUI,2024-08-11 08:00:00+00:00,LONG,ORIG,0.0,0.0,False
R1_hold_12h_x1,SUI,2024-08-14 11:00:00+00:00,LONG,ORIG,-1.5,-37.5,False
R1_hold_12h_x1,SUI,2024-10-01 17:00:00+00:00,LONG,ORIG,0.0,0.0,False
R1_hold_12h_x1,SUI,2024-10-13 14:00:00+00:00,LONG,ORIG,-1.5,-37.5,False
R1_hold_12h_x1,SUI,2024-12-14 13:00:00+00:00,LONG,ORIG,-1.5,-37.5,False
R1_hold_12h_x1,SUI,2024-12-14 19:00:00+00:00,LONG,RE,-1.5,-37.5,False
R1_hold_12h_x1,SUI,2024-12-14 19:00:00+00:00,LONG,ORIG,-1.5,-37.5,False
R1_hold_12h_x1,SUI,2025-02-03 16:00:00+00:00,SHORT,ORIG,0.0,0.0,False
R1_hold_12h_x1,SUI,2025-02-03 18:00:00+00:00,SHORT,ORIG,-1.5,-37.5,False
R1_hold_12h_x1,SUI,2025-02-07 14:00:00+00:00,SHORT,ORIG,3.5,87.5,True
R1_hold_12h_x1,SUI,2025-02-28 19:00:00+00:00,SHORT,ORIG,0.0,0.0,False
R1_hold_12h_x1,SUI,2025-03-28 08:00:00+00:00,LONG,ORIG,-1.5,-37.5,False
R1_hold_12h_x1,SUI,2025-03-28 10:00:00+00:00,LONG,RE,-1.5,-37.5,False
R1_hold_12h_x1,SUI,2025-06-06 10:00:00+00:00,SHORT,ORIG,-1.5,-37.5,False
R1_hold_12h_x1,SUI,2025-06-06 13:00:00+00:00,SHORT,RE,-1.5,-37.5,False
R1_hold_12h_x1,SUI,2025-08-03 08:00:00+00:00,SHORT,ORIG,-1.5,-37.5,False
R1_hold_12h_x1,SUI,2025-10-10 10:00:00+00:00,SHORT,ORIG,4.5,112.5,True
R1_hold_12h_x1,SUI,2025-10-11 11:00:00+00:00,SHORT,ORIG,1.5,37.5,True
R1_hold_12h_x1,SUI,2025-10-12 15:00:00+00:00,SHORT,ORIG,-1.5,-37.5,False
R1_hold_12h_x1,SUI,2025-10-12 17:00:00+00:00,SHORT,RE,-1.5,-37.5,False
R1_hold_12h_x1,SUI,2025-11-17 10:00:00+00:00,SHORT,ORIG,5.0,125.0,True
R1_hold_12h_x1,SUI,2025-11-20 09:00:00+00:00,SHORT,ORIG,-1.5,-37.5,False
R1_hold_12h_x1,SUI,2025-12-19 14:00:00+00:00,SHORT,ORIG,0.0,0.0,False
R1_hold_12h_x1,SUI,2026-01-14 12:00:00+00:00,LONG,ORIG,0.0,0.0,False
R1_hold_12h_x1,SUI,2026-01-26 12:00:00+00:00,SHORT,ORIG,-1.5,-37.5,False
R1_hold_12h_x1,SUI,2026-02-02 17:00:00+00:00,SHORT,ORIG,2.0,50.0,True
R1_hold_12h_x1,SUI,2026-02-02 19:00:00+00:00,SHORT,ORIG,1.5,37.5,True
R1_hold_12h_x1,SUI,2026-02-07 21:00:00+00:00,SHORT,ORIG,1.5,37.5,True
R1_hold_12h_x1,SUI,2026-03-17 10:00:00+00:00,LONG,ORIG,0.0,0.0,False
R1_hold_12h_x1,SUI,2026-03-23 11:00:00+00:00,SHORT,ORIG,-1.5,-37.5,False
R1_hold_12h_x1,SUI,2026-03-23 21:00:00+00:00,SHORT,RE,1.5,37.5,True
R1_hold_12h_x1,SUI,2026-03-23 21:00:00+00:00,SHORT,ORIG,1.5,37.5,True
R1_hold_12h_x1,SUI,2026-05-11 09:00:00+00:00,LONG,ORIG,1.5,37.5,True
R1_hold_12h_x1,SUI,2026-05-11 11:00:00+00:00,LONG,ORIG,0.0,0.0,False
R1_hold_12h_x1,SUI,2026-06-07 07:00:00+00:00,SHORT,ORIG,-1.5,-37.5,False
R1_hold_12h_x1,SUI,2026-06-07 09:00:00+00:00,SHORT,RE,0.0,0.0,False
R1_hold_12h_x1,SUI,2026-06-22 12:00:00+00:00,SHORT,ORIG,0.0,0.0,False
R1_hold_12h_x1,SUI,2026-06-25 07:00:00+00:00,SHORT,ORIG,1.5,37.5,True
R1_hold_12h_x1,WLD,2024-07-06 16:00:00+00:00,SHORT,ORIG,-1.5,-37.5,False
R1_hold_12h_x1,WLD,2024-07-06 21:00:00+00:00,SHORT,RE,2.5,62.5,True
R1_hold_12h_x1,WLD,2024-07-18 08:00:00+00:00,LONG,ORIG,2.5,62.5,True
R1_hold_12h_x1,WLD,2024-07-20 12:00:00+00:00,LONG,ORIG,-1.5,-37.5,False
R1_hold_12h_x1,WLD,2024-07-20 14:00:00+00:00,LONG,RE,0.0,0.0,False
R1_hold_12h_x1,WLD,2024-08-12 14:00:00+00:00,SHORT,ORIG,2.0,50.0,True
R1_hold_12h_x1,WLD,2024-08-18 12:00:00+00:00,SHORT,ORIG,-1.5,-37.5,False
R1_hold_12h_x1,WLD,2025-04-27 17:00:00+00:00,LONG,ORIG,1.5,37.5,True
R1_hold_12h_x1,WLD,2025-05-26 19:00:00+00:00,LONG,ORIG,1.5,37.5,True
R1_hold_12h_x1,WLD,2025-07-14 21:00:00+00:00,LONG,ORIG,0.0,0.0,False
R1_hold_12h_x1,WLD,2025-08-03 08:00:00+00:00,SHORT,ORIG,-1.5,-37.5,False
R1_hold_12h_x1,WLD,2025-08-03 20:00:00+00:00,SHORT,ORIG,-1.5,-37.5,False
R1_hold_12h_x1,WLD,2025-09-11 12:00:00+00:00,LONG,ORIG,-1.5,-37.5,False
R1_hold_12h_x1,WLD,2025-09-11 15:00:00+00:00,LONG,RE,0.0,0.0,False
R1_hold_12h_x1,WLD,2025-09-24 17:00:00+00:00,SHORT,ORIG,0.0,0.0,False
R1_hold_12h_x1,WLD,2025-10-11 11:00:00+00:00,SHORT,ORIG,1.5,37.5,True
R1_hold_12h_x1,WLD,2025-10-12 16:00:00+00:00,SHORT,ORIG,1.5,37.5,True
R1_hold_12h_x1,WLD,2025-11-17 07:00:00+00:00,SHORT,ORIG,3.5,87.5,True
R1_hold_12h_x1,WLD,2025-11-18 10:00:00+00:00,SHORT,ORIG,0.0,0.0,False
R1_hold_12h_x1,WLD,2025-12-19 15:00:00+00:00,SHORT,ORIG,-1.5,-37.5,False
R1_hold_12h_x1,WLD,2026-01-07 16:00:00+00:00,LONG,ORIG,-1.5,-37.5,False
R1_hold_12h_x1,WLD,2026-01-19 14:00:00+00:00,SHORT,ORIG,-1.5,-37.5,False
R1_hold_12h_x1,WLD,2026-01-19 19:00:00+00:00,SHORT,RE,1.5,37.5,True
R1_hold_12h_x1,WLD,2026-01-19 19:00:00+00:00,SHORT,ORIG,1.5,37.5,True
R1_hold_12h_x1,WLD,2026-01-26 10:00:00+00:00,SHORT,ORIG,-1.5,-37.5,False
R1_hold_12h_x1,WLD,2026-01-26 15:00:00+00:00,SHORT,RE,0.0,0.0,False
R1_hold_12h_x1,WLD,2026-02-04 08:00:00+00:00,SHORT,ORIG,2.0,50.0,True
R1_hold_12h_x1,WLD,2026-03-28 13:00:00+00:00,SHORT,ORIG,0.0,0.0,False
R1_hold_12h_x1,WLD,2026-03-30 12:00:00+00:00,SHORT,ORIG,1.5,37.5,True
R1_hold_12h_x1,WLD,2026-05-27 10:00:00+00:00,LONG,ORIG,1.5,37.5,True
R1_hold_12h_x1,WLD,2026-05-31 10:00:00+00:00,LONG,ORIG,-1.5,-37.5,False
R1_hold_12h_x1,WLD,2026-06-18 14:00:00+00:00,LONG,ORIG,-1.5,-37.5,False
R1_hold_12h_x1,WLD,2026-06-18 16:00:00+00:00,LONG,RE,-1.5,-37.5,False
R1_hold_12h_x1,WLD,2026-07-02 13:00:00+00:00,SHORT,ORIG,1.5,37.5,True
R1_hold_12h_x1,WLD,2026-07-02 19:00:00+00:00,SHORT,ORIG,-1.5,-37.5,False
R1_hold_12h_x1,INJ,2024-07-05 17:00:00+00:00,SHORT,ORIG,1.5,37.5,True
R1_hold_12h_x1,INJ,2024-08-25 07:00:00+00:00,LONG,ORIG,2.0,50.0,True
R1_hold_12h_x1,INJ,2024-08-29 12:00:00+00:00,SHORT,ORIG,-1.5,-37.5,False
R1_hold_12h_x1,INJ,2024-09-07 15:00:00+00:00,SHORT,ORIG,2.0,50.0,True
R1_hold_12h_x1,INJ,2024-09-13 14:00:00+00:00,LONG,ORIG,2.5,62.5,True
R1_hold_12h_x1,INJ,2024-10-04 20:00:00+00:00,SHORT,ORIG,2.0,50.0,True
R1_hold_12h_x1,INJ,2024-10-06 14:00:00+00:00,SHORT,ORIG,-1.5,-37.5,False
R1_hold_12h_x1,INJ,2024-10-27 17:00:00+00:00,SHORT,ORIG,-1.5,-37.5,False
R1_hold_12h_x1,INJ,2024-11-05 11:00:00+00:00,SHORT,ORIG,-1.5,-37.5,False
R1_hold_12h_x1,INJ,2024-12-07 07:00:00+00:00,LONG,ORIG,2.0,50.0,True
R1_hold_12h_x1,INJ,2024-12-11 14:00:00+00:00,SHORT,ORIG,-1.5,-37.5,False
R1_hold_12h_x1,INJ,2024-12-11 16:00:00+00:00,SHORT,RE,-1.5,-37.5,False
R1_hold_12h_x1,INJ,2025-01-07 16:00:00+00:00,LONG,ORIG,-1.5,-37.5,False
R1_hold_12h_x1,INJ,2025-01-24 11:00:00+00:00,SHORT,ORIG,-1.5,-37.5,False
R1_hold_12h_x1,INJ,2025-01-29 11:00:00+00:00,SHORT,ORIG,0.0,0.0,False
R1_hold_12h_x1,INJ,2025-02-19 07:00:00+00:00,SHORT,ORIG,-1.5,-37.5,False
R1_hold_12h_x1,INJ,2025-02-27 09:00:00+00:00,SHORT,ORIG,-1.5,-37.5,False
R1_hold_12h_x1,INJ,2025-02-27 11:00:00+00:00,SHORT,RE,0.0,0.0,False
R1_hold_12h_x1,INJ,2025-03-05 13:00:00+00:00,SHORT,ORIG,2.0,50.0,True
R1_hold_12h_x1,INJ,2025-03-05 19:00:00+00:00,SHORT,ORIG,-1.5,-37.5,False
R1_hold_12h_x1,INJ,2025-05-11 13:00:00+00:00,LONG,ORIG,1.5,37.5,True
R1_hold_12h_x1,INJ,2025-06-06 13:00:00+00:00,SHORT,ORIG,-1.5,-37.5,False
R1_hold_12h_x1,INJ,2025-06-06 15:00:00+00:00,SHORT,RE,0.0,0.0,False
R1_hold_12h_x1,INJ,2025-08-03 13:00:00+00:00,SHORT,ORIG,-1.5,-37.5,False
R1_hold_12h_x1,INJ,2025-08-03 19:00:00+00:00,SHORT,RE,0.0,0.0,False
R1_hold_12h_x1,INJ,2025-08-14 13:00:00+00:00,LONG,ORIG,1.5,37.5,True
R1_hold_12h_x1,INJ,2025-08-14 16:00:00+00:00,LONG,ORIG,1.5,37.5,True
R1_hold_12h_x1,INJ,2025-10-10 13:00:00+00:00,SHORT,ORIG,2.0,50.0,True
R1_hold_12h_x1,INJ,2025-10-12 16:00:00+00:00,SHORT,ORIG,0.0,0.0,False
R1_hold_12h_x1,INJ,2025-10-19 14:00:00+00:00,SHORT,ORIG,3.5,87.5,True
R1_hold_12h_x1,INJ,2025-10-23 11:00:00+00:00,SHORT,ORIG,-1.5,-37.5,False
R1_hold_12h_x1,INJ,2025-11-17 11:00:00+00:00,SHORT,ORIG,3.0,75.0,True
R1_hold_12h_x1,INJ,2025-12-02 07:00:00+00:00,SHORT,ORIG,0.0,0.0,False
R1_hold_12h_x1,INJ,2025-12-10 20:00:00+00:00,SHORT,ORIG,1.5,37.5,True
R1_hold_12h_x1,INJ,2025-12-19 14:00:00+00:00,SHORT,ORIG,-1.5,-37.5,False
R1_hold_12h_x1,INJ,2025-12-19 16:00:00+00:00,SHORT,RE,0.0,0.0,False
R1_hold_12h_x1,INJ,2025-12-25 08:00:00+00:00,SHORT,ORIG,0.0,0.0,False
R1_hold_12h_x1,INJ,2026-01-01 16:00:00+00:00,SHORT,ORIG,-1.5,-37.5,False
R1_hold_12h_x1,INJ,2026-01-26 12:00:00+00:00,SHORT,ORIG,-1.5,-37.5,False
R1_hold_12h_x1,INJ,2026-02-01 08:00:00+00:00,SHORT,ORIG,1.5,37.5,True
R1_hold_12h_x1,INJ,2026-02-02 17:00:00+00:00,SHORT,ORIG,1.5,37.5,True
R1_hold_12h_x1,INJ,2026-02-02 19:00:00+00:00,SHORT,ORIG,1.5,37.5,True
R1_hold_12h_x1,INJ,2026-02-06 17:00:00+00:00,SHORT,ORIG,1.5,37.5,True
R1_hold_12h_x1,INJ,2026-02-22 11:00:00+00:00,LONG,ORIG,-1.5,-37.5,False
R1_hold_12h_x1,INJ,2026-03-17 12:00:00+00:00,LONG,ORIG,0.0,0.0,False
R1_hold_12h_x1,INJ,2026-04-27 17:00:00+00:00,LONG,ORIG,2.0,50.0,True
R1_hold_12h_x1,INJ,2026-05-03 09:00:00+00:00,LONG,ORIG,1.5,37.5,True
R1_hold_12h_x1,INJ,2026-05-10 07:00:00+00:00,LONG,ORIG,2.0,50.0,True
R1_hold_12h_x1,INJ,2026-05-24 10:00:00+00:00,LONG,ORIG,-1.5,-37.5,False
R1_hold_12h_x1,INJ,2026-05-24 14:00:00+00:00,LONG,RE,2.5,62.5,True
R1_hold_12h_x1,INJ,2026-05-26 07:00:00+00:00,LONG,ORIG,1.5,37.5,True
R1_hold_12h_x1,PERP,2024-07-21 08:00:00+00:00,LONG,ORIG,-1.5,-37.5,False
R1_hold_12h_x1,PERP,2024-07-26 08:00:00+00:00,SHORT,ORIG,-1.5,-37.5,False
R1_hold_12h_x1,PERP,2024-09-28 16:00:00+00:00,LONG,ORIG,1.5,37.5,True
R1_hold_12h_x1,PERP,2024-10-04 19:00:00+00:00,SHORT,ORIG,0.0,0.0,False
R1_hold_12h_x1,PERP,2024-10-06 10:00:00+00:00,SHORT,ORIG,-1.5,-37.5,False
R1_hold_12h_x1,PERP,2024-10-22 19:00:00+00:00,LONG,ORIG,-1.5,-37.5,False
R1_hold_12h_x1,PERP,2024-11-24 15:00:00+00:00,LONG,ORIG,3.5,87.5,True
R1_hold_12h_x1,PERP,2025-01-21 18:00:00+00:00,SHORT,ORIG,0.0,0.0,False
R1_hold_12h_x1,PERP,2025-01-29 12:00:00+00:00,SHORT,ORIG,2.0,50.0,True
R1_hold_12h_x1,PERP,2025-02-03 18:00:00+00:00,SHORT,ORIG,-1.5,-37.5,False
R1_hold_12h_x1,PERP,2025-02-07 13:00:00+00:00,SHORT,ORIG,-1.5,-37.5,False
R1_hold_12h_x1,PERP,2025-02-19 11:00:00+00:00,SHORT,ORIG,2.0,50.0,True
R1_hold_12h_x1,PERP,2025-02-22 11:00:00+00:00,SHORT,ORIG,-1.5,-37.5,False
R1_hold_12h_x1,PERP,2025-02-25 21:00:00+00:00,SHORT,ORIG,-1.5,-37.5,False
R1_hold_12h_x1,PERP,2025-03-07 14:00:00+00:00,SHORT,ORIG,1.5,37.5,True
R1_hold_12h_x1,PERP,2025-04-14 21:00:00+00:00,SHORT,ORIG,2.0,50.0,True
R1_hold_12h_x1,PERP,2025-04-21 12:00:00+00:00,LONG,ORIG,1.5,37.5,True
R1_hold_12h_x1,PERP,2025-04-25 21:00:00+00:00,LONG,ORIG,0.0,0.0,False
R1_hold_12h_x1,PERP,2025-06-06 14:00:00+00:00,SHORT,ORIG,0.0,0.0,False
R1_hold_12h_x1,PERP,2025-07-27 09:00:00+00:00,LONG,ORIG,0.0,0.0,False
R1_hold_12h_x1,PERP,2025-08-04 07:00:00+00:00,SHORT,ORIG,-1.5,-37.5,False
R1_hold_12h_x1,PERP,2025-08-10 14:00:00+00:00,LONG,ORIG,1.5,37.5,True
R1_hold_12h_x1,PERP,2025-10-12 11:00:00+00:00,SHORT,ORIG,0.0,0.0,False
R1_hold_12h_x1,PERP,2025-10-12 14:00:00+00:00,SHORT,ORIG,-1.5,-37.5,False
R1_hold_12h_x1,PERP,2025-10-12 16:00:00+00:00,SHORT,RE,-1.5,-37.5,False
R1_hold_12h_x1,PERP,2025-10-18 07:00:00+00:00,SHORT,ORIG,0.0,0.0,False
R1_hold_12h_x1,PERP,2025-10-18 09:00:00+00:00,SHORT,ORIG,1.5,37.5,True
R1_hold_12h_x1,PERP,2025-10-28 18:00:00+00:00,SHORT,ORIG,0.0,0.0,False
R1_hold_12h_x1,PERP,2025-11-12 14:00:00+00:00,SHORT,ORIG,2.0,50.0,True
R1_hold_12h_x1,PERP,2025-11-14 08:00:00+00:00,SHORT,ORIG,-1.5,-37.5,False
R1_hold_12h_x1,PERP,2025-11-14 10:00:00+00:00,SHORT,ORIG,3.0,75.0,True
R1_hold_12h_x1,PERP,2025-11-17 11:00:00+00:00,SHORT,ORIG,4.0,100.0,True
R1_hold_12h_x1,PERP,2025-11-17 21:00:00+00:00,SHORT,ORIG,3.0,75.0,True
R1_hold_12h_x1,PERP,2025-11-20 08:00:00+00:00,SHORT,ORIG,1.5,37.5,True
R1_hold_12h_x1,PERP,2025-11-21 21:00:00+00:00,SHORT,ORIG,0.0,0.0,False
R1_hold_12h_x1,IMX,2024-07-09 14:00:00+00:00,SHORT,ORIG,-1.5,-37.5,False
R1_hold_12h_x1,IMX,2024-08-12 12:00:00+00:00,SHORT,ORIG,3.0,75.0,True
R1_hold_12h_x1,IMX,2024-08-12 14:00:00+00:00,SHORT,ORIG,1.5,37.5,True
R1_hold_12h_x1,IMX,2024-08-18 10:00:00+00:00,SHORT,ORIG,-1.5,-37.5,False
R1_hold_12h_x1,IMX,2024-08-18 13:00:00+00:00,SHORT,RE,1.5,37.5,True
R1_hold_12h_x1,IMX,2024-09-04 15:00:00+00:00,SHORT,ORIG,-1.5,-37.5,False
R1_hold_12h_x1,IMX,2024-09-04 17:00:00+00:00,SHORT,RE,1.5,37.5,True
R1_hold_12h_x1,IMX,2024-09-04 19:00:00+00:00,SHORT,ORIG,1.5,37.5,True
R1_hold_12h_x1,IMX,2024-09-07 10:00:00+00:00,SHORT,ORIG,-1.5,-37.5,False
R1_hold_12h_x1,IMX,2024-12-10 11:00:00+00:00,SHORT,ORIG,4.0,100.0,True
R1_hold_12h_x1,IMX,2024-12-13 15:00:00+00:00,LONG,ORIG,1.5,37.5,True
R1_hold_12h_x1,IMX,2024-12-13 17:00:00+00:00,LONG,ORIG,1.5,37.5,True
R1_hold_12h_x1,IMX,2025-02-03 16:00:00+00:00,SHORT,ORIG,-1.5,-37.5,False
R1_hold_12h_x1,IMX,2025-02-03 20:00:00+00:00,SHORT,RE,-1.5,-37.5,False
R1_hold_12h_x1,IMX,2025-02-07 13:00:00+00:00,SHORT,ORIG,1.5,37.5,True
R1_hold_12h_x1,IMX,2025-02-08 15:00:00+00:00,SHORT,ORIG,-1.5,-37.5,False
R1_hold_12h_x1,IMX,2025-02-08 17:00:00+00:00,SHORT,RE,-1.5,-37.5,False
R1_hold_12h_x1,IMX,2025-03-10 12:00:00+00:00,SHORT,ORIG,1.5,37.5,True
R1_hold_12h_x1,IMX,2025-03-26 14:00:00+00:00,LONG,ORIG,-1.5,-37.5,False
R1_hold_12h_x1,IMX,2025-03-27 14:00:00+00:00,LONG,ORIG,-1.5,-37.5,False
R1_hold_12h_x1,IMX,2025-03-27 16:00:00+00:00,LONG,RE,-1.5,-37.5,False
R1_hold_12h_x1,IMX,2025-03-27 16:00:00+00:00,LONG,ORIG,-1.5,-37.5,False
R1_hold_12h_x1,IMX,2025-03-27 19:00:00+00:00,LONG,RE,-1.5,-37.5,False
R1_hold_12h_x1,IMX,2025-04-07 21:00:00+00:00,SHORT,ORIG,-1.5,-37.5,False
R1_hold_12h_x1,IMX,2025-06-06 11:00:00+00:00,SHORT,ORIG,-1.5,-37.5,False
R1_hold_12h_x1,IMX,2025-06-06 13:00:00+00:00,SHORT,RE,0.0,0.0,False
R1_hold_12h_x1,IMX,2025-06-07 09:00:00+00:00,SHORT,ORIG,-1.5,-37.5,False
R1_hold_12h_x1,IMX,2025-06-07 13:00:00+00:00,SHORT,RE,0.0,0.0,False
R1_hold_12h_x1,IMX,2025-06-16 09:00:00+00:00,SHORT,ORIG,1.5,37.5,True
R1_hold_12h_x1,IMX,2025-06-23 10:00:00+00:00,SHORT,ORIG,-1.5,-37.5,False
R1_hold_12h_x1,IMX,2025-06-23 12:00:00+00:00,SHORT,RE,1.5,37.5,True
R1_hold_12h_x1,IMX,2025-07-15 11:00:00+00:00,LONG,ORIG,-1.5,-37.5,False
R1_hold_12h_x1,IMX,2025-07-27 16:00:00+00:00,LONG,ORIG,1.5,37.5,True
R1_hold_12h_x1,IMX,2025-07-31 09:00:00+00:00,SHORT,ORIG,2.0,50.0,True
R1_hold_12h_x1,IMX,2025-09-28 12:00:00+00:00,LONG,ORIG,0.0,0.0,False
R1_hold_12h_x1,IMX,2025-10-11 11:00:00+00:00,SHORT,ORIG,2.0,50.0,True
R1_hold_12h_x1,IMX,2025-10-12 16:00:00+00:00,SHORT,ORIG,1.5,37.5,True
R1_hold_12h_x1,IMX,2025-10-19 20:00:00+00:00,SHORT,ORIG,1.5,37.5,True
R1_hold_12h_x1,IMX,2025-10-22 13:00:00+00:00,SHORT,ORIG,3.5,87.5,True
R1_hold_12h_x1,IMX,2025-11-09 16:00:00+00:00,SHORT,ORIG,0.0,0.0,False
R1_hold_12h_x1,IMX,2025-11-17 07:00:00+00:00,SHORT,ORIG,0.0,0.0,False
R1_hold_12h_x1,IMX,2025-12-13 10:00:00+00:00,SHORT,ORIG,1.5,37.5,True
R1_hold_12h_x1,IMX,2025-12-30 15:00:00+00:00,SHORT,ORIG,1.5,37.5,True
R1_hold_12h_x1,IMX,2026-02-02 17:00:00+00:00,SHORT,ORIG,0.0,0.0,False
R1_hold_12h_x1,IMX,2026-02-02 19:00:00+00:00,SHORT,ORIG,1.5,37.5,True
R1_hold_12h_x1,IMX,2026-02-06 17:00:00+00:00,SHORT,ORIG,2.0,50.0,True
R1_hold_12h_x1,IMX,2026-02-06 21:00:00+00:00,SHORT,ORIG,-1.5,-37.5,False
R1_hold_12h_x1,IMX,2026-05-04 20:00:00+00:00,LONG,ORIG,1.5,37.5,True
R1_hold_12h_x1,IMX,2026-05-09 16:00:00+00:00,LONG,ORIG,-1.5,-37.5,False
R1_hold_12h_x1,IMX,2026-05-11 07:00:00+00:00,LONG,ORIG,0.0,0.0,False
R1_hold_12h_x1,IMX,2026-05-20 15:00:00+00:00,SHORT,ORIG,0.0,0.0,False
R1_hold_12h_x1,IMX,2026-06-07 08:00:00+00:00,SHORT,ORIG,1.5,37.5,True
R1_hold_12h_x1,IMX,2026-06-07 17:00:00+00:00,SHORT,ORIG,2.0,50.0,True
R1_hold_12h_x1,IMX,2026-07-01 15:00:00+00:00,SHORT,ORIG,1.5,37.5,True
R1_hold_12h_x1,VET,2024-07-29 12:00:00+00:00,SHORT,ORIG,2.0,50.0,True
R1_hold_12h_x1,VET,2024-08-07 13:00:00+00:00,SHORT,ORIG,3.0,75.0,True
R1_hold_12h_x1,VET,2024-09-02 21:00:00+00:00,SHORT,ORIG,-1.5,-37.5,False
R1_hold_12h_x1,VET,2024-09-28 16:00:00+00:00,LONG,ORIG,-1.5,-37.5,False
R1_hold_12h_x1,VET,2024-11-05 15:00:00+00:00,SHORT,ORIG,0.0,0.0,False
R1_hold_12h_x1,VET,2024-11-05 21:00:00+00:00,SHORT,ORIG,-1.5,-37.5,False
R1_hold_12h_x1,VET,2024-11-13 10:00:00+00:00,LONG,ORIG,3.0,75.0,True
R1_hold_12h_x1,VET,2024-11-28 10:00:00+00:00,LONG,ORIG,-1.5,-37.5,False
R1_hold_12h_x1,VET,2025-02-07 13:00:00+00:00,SHORT,ORIG,-1.5,-37.5,False
R1_hold_12h_x1,VET,2025-02-28 19:00:00+00:00,SHORT,ORIG,0.0,0.0,False
R1_hold_12h_x1,VET,2025-03-10 12:00:00+00:00,SHORT,ORIG,2.5,62.5,True
R1_hold_12h_x1,VET,2025-05-26 07:00:00+00:00,SHORT,ORIG,1.5,37.5,True
R1_hold_12h_x1,VET,2025-06-06 10:00:00+00:00,SHORT,ORIG,-1.5,-37.5,False
R1_hold_12h_x1,VET,2025-06-06 13:00:00+00:00,SHORT,RE,-1.5,-37.5,False
R1_hold_12h_x1,VET,2025-07-18 19:00:00+00:00,LONG,ORIG,-1.5,-37.5,False
